Expected Arrival Date;Effective Arrival Date;Starting Airport;Airline;Flight number;Flight status;ExpectedDelay;Arrival Date Delta [minutes]
28.05.18 17:15;28.05.18 17:18;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;3
28.05.18 17:15;28.05.18 17:39;Santiago C;EASYJET;EZS1338;ARRIVED;;24
28.05.18 17:25;28.05.18 17:36;Ibiza;EASYJET;EZS1520;ARRIVED;;11
28.05.18 17:30;28.05.18 17:15;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;-15
28.05.18 17:30;28.05.18 18:00;Porto;SWISS;LX2079;ARRIVED;;30
28.05.18 17:30;28.05.18 18:30;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;60
28.05.18 17:45;28.05.18 17:41;Munich;EASYJET;EZS1314;ARRIVED;;-4
28.05.18 17:45;28.05.18 17:53;Vienna;EASYJET;EZS1486;ARRIVED;;8
28.05.18 17:45;28.05.18 18:07;Zurich;SWISS;LX2808;ARRIVED;;22
28.05.18 17:45;28.05.18 19:05;Barcelona;VUELING;VY6201;ARRIVED;;80
28.05.18 17:50;28.05.18 17:48;Lille;EASYJET;EZS1472;ARRIVED;;-2
28.05.18 17:55;28.05.18 18:02;Nice;EASYJET;EZS1390;ARRIVED;;7
28.05.18 17:55;28.05.18 18:14;Lisbon;SWISS;LX2093;ARRIVED;;19
28.05.18 17:55;28.05.18 18:25;London LHR;BRITISH AIRWAYS;BA734;ARRIVED;;30
28.05.18 18:00;28.05.18 17:56;Hamburg;EASYJET;EZS1458;ARRIVED;;-4
28.05.18 18:00;28.05.18 19:02;Frankfurt;LUFTHANSA;LH1224;ARRIVED;;62
28.05.18 18:10;;Brussels;BRUSSELS AIRLINES;SN2721;CANCELLED;;
28.05.18 18:10;28.05.18 18:27;Helsinki;FINNAIR;AY1533;ARRIVED;;17
28.05.18 18:15;28.05.18 18:36;Moscow DME;SWISS;LX1337;ARRIVED;;21
28.05.18 18:15;28.05.18 19:09;Stockholm;EASYJET;EZS1574;ARRIVED;;54
28.05.18 18:25;28.05.18 18:42;Athens;SWISS;LX1823;ARRIVED;;17
28.05.18 18:35;28.05.18 19:24;Brussels;EASYJET;EZS1536;ARRIVED;;49
28.05.18 18:35;28.05.18 20:24;Zurich;SWISS;LX2810;ARRIVED;;109
28.05.18 18:40;28.05.18 18:36;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;-4
28.05.18 18:45;28.05.18 20:02;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;77
28.05.18 18:50;28.05.18 19:40;Amsterdam;EASYJET;EZS1356;ARRIVED;;50
28.05.18 18:55;28.05.18 19:32;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;37
28.05.18 19:05;28.05.18 19:44;Paris ORY;EASYJET;EZS1394;ARRIVED;;39
28.05.18 19:20;28.05.18 19:22;Vienna;AUSTRIAN;OS575;ARRIVED;;2
28.05.18 19:20;28.05.18 20:38;Porto;TAP PORTUGAL;TP942;ARRIVED;;78
28.05.18 19:30;28.05.18 19:38;Madrid;IBERIA;IB3486;ARRIVED;;8
28.05.18 19:35;28.05.18 20:09;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;ARRIVED;;34
28.05.18 19:35;28.05.18 20:35;London LGW;EASYJET;EZS8478;ARRIVED;;60
28.05.18 19:35;28.05.18 20:50;Munich;LUFTHANSA;LH2388;ARRIVED;;75
28.05.18 19:40;28.05.18 19:29;Dusseldorf;EUROWINGS;EW9748;ARRIVED;;-11
28.05.18 19:40;28.05.18 20:06;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;26
28.05.18 19:50;28.05.18 19:15;Dubai;EMIRATES;EK083;ARRIVED;;-35
28.05.18 19:55;28.05.18 20:14;London LHR;SWISS;LX349;ARRIVED;;19
28.05.18 20:15;28.05.18 20:53;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;38
28.05.18 20:20;28.05.18 19:56;Berlin SXF;EASYJET;EZY1596;ARRIVED;;-24
28.05.18 20:35;28.05.18 21:11;Brussels;BRUSSELS AIRLINES;SN2723;ARRIVED;;36
28.05.18 20:35;28.05.18 21:19;London LHR;BRITISH AIRWAYS;BA736;ARRIVED;;44
28.05.18 20:35;28.05.18 22:10;Brussels;EASYJET;EZY1538;ARRIVED;;95
28.05.18 20:40;28.05.18 20:18;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-22
28.05.18 20:45;28.05.18 21:35;Venice;EASYJET;EZY3325;ARRIVED;;50
28.05.18 20:45;28.05.18 21:42;Bristol;EASYJET;EZY6157;ARRIVED;;57
28.05.18 20:50;28.05.18 21:02;Luxembourg;LUXAIR;LG8367;ARRIVED;;12
28.05.18 20:55;28.05.18 21:33;Birmingham;EASYJET;EZY1492;ARRIVED;;38
28.05.18 21:00;28.05.18 21:20;Manchester;EASYJET;EZY1953;ARRIVED;;20
28.05.18 21:00;28.05.18 21:24;Porto;EASYJET;EZY1460;ARRIVED;;24
28.05.18 21:05;28.05.18 22:11;London LGW;EASYJET;EZY8480;ARRIVED;;66
28.05.18 21:35;28.05.18 21:45;Istanbul IST;TURKISH AIRLINES;TK1329;ARRIVED;;10
28.05.18 21:35;28.05.18 21:52;Zurich;SWISS;LX2816;ARRIVED;;17
28.05.18 21:45;28.05.18 22:00;London LCY;SWISS;LX447;ARRIVED;;15
28.05.18 21:50;28.05.18 21:48;Vienna;AUSTRIAN;OS577;ARRIVED;;-2
28.05.18 21:55;28.05.18 22:04;Nice;SWISS;LX529;ARRIVED;;9
28.05.18 21:55;28.05.18 22:25;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;30
28.05.18 21:55;28.05.18 22:52;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;57
28.05.18 22:00;28.05.18 22:53;London LHR;SWISS;LX357;ARRIVED;;53
28.05.18 22:05;28.05.18 21:57;Madrid;IBERIA;IB3482;ARRIVED;;-8
28.05.18 22:05;28.05.18 22:16;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;11
28.05.18 22:05;28.05.18 22:43;Amsterdam;EASYJET;EZS1360;ARRIVED;;38
28.05.18 22:10;28.05.18 22:27;Paris ORY;EASYJET;EZS1392;ARRIVED;;17
28.05.18 22:15;28.05.18 22:07;Nantes;EASYJET;EZS1366;ARRIVED;;-8
28.05.18 22:15;28.05.18 22:18;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;ARRIVED;;3
28.05.18 22:25;28.05.18 22:37;London LHR;BRITISH AIRWAYS;BA738;ARRIVED;;12
28.05.18 22:30;29.05.18 00:03;Rome FCO;EASYJET;EZS1346;ARRIVED;;93
28.05.18 22:30;28.05.18 22:32;Barcelona;EASYJET;EZS1410;ARRIVED;;2
28.05.18 22:35;28.05.18 22:56;Madrid;EASYJET;EZS1418;ARRIVED;;21
28.05.18 22:40;28.05.18 22:48;Brindisi;EASYJET;EZS1546;ARRIVED;;8
28.05.18 22:40;28.05.18 23:11;Malaga;EASYJET;EZS1436;ARRIVED;;31
28.05.18 22:45;28.05.18 23:27;Barcelona;SWISS;LX1947;ARRIVED;;42
28.05.18 22:45;28.05.18 23:30;Bordeaux;EASYJET;EZS1376;ARRIVED;;45
28.05.18 22:45;28.05.18 23:34;Nice;EASYJET;EZS1388;ARRIVED;;49
28.05.18 22:50;29.05.18 00:04;London LGW;EASYJET;EZS8482;ARRIVED;;74
28.05.18 22:55;28.05.18 22:41;Belgrade;EASYJET;EZS1438;ARRIVED;;-14
28.05.18 22:55;28.05.18 23:11;Copenhagen;EASYJET;EZS1470;ARRIVED;;16
28.05.18 22:55;28.05.18 23:18;Madrid;SWISS;LX2049;ARRIVED;;23
28.05.18 23:00;28.05.18 22:38;Rome FCO;ALITALIA;AZ568;ARRIVED;;-22
28.05.18 23:00;28.05.18 22:45;Santorini;EASYJET;EZS1480;ARRIVED;;-15
28.05.18 23:00;28.05.18 23:07;Munich;LUFTHANSA;LH2390;ARRIVED;;7
28.05.18 23:20;28.05.18 23:21;Valencia;SWISS;LX2131;ARRIVED;;1
28.05.18 23:25;28.05.18 23:36;Zurich;SWISS;LX2818;ARRIVED;;11
28.05.18 23:45;28.05.18 23:57;Lisbon;TAP PORTUGAL;TP946;ARRIVED;;12
29.05.18 07:35;29.05.18 08:01;Brussels;BRUSSELS AIRLINES;SN2711;ARRIVED;;26
29.05.18 07:40;29.05.18 07:56;Washington;UNITED AIRLINES;UA974;ARRIVED;;16
29.05.18 07:45;29.05.18 07:33;Luxembourg;LUXAIR;LG8361;ARRIVED;;-12
29.05.18 07:45;29.05.18 07:53;Newark;UNITED AIRLINES;UA956;ARRIVED;;8
29.05.18 07:50;29.05.18 07:47;Palma Mallorca;EASYJET;EZY1514;ARRIVED;;-3
29.05.18 08:00;29.05.18 07:40;Nice;EASYJET;EZY1378;ARRIVED;;-20
29.05.18 08:15;29.05.18 08:03;Barcelona;EASYJET;EZY1404;ARRIVED;;-12
29.05.18 08:20;29.05.18 08:17;Paris CDG;AIR FRANCE;AF1542;ARRIVED;;-3
29.05.18 08:20;29.05.18 08:23;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1925;ARRIVED;;3
29.05.18 08:25;29.05.18 08:12;Naples;EASYJET;EZY1554;ARRIVED;;-13
29.05.18 08:25;29.05.18 08:13;Zurich;SWISS;LX2802;ARRIVED;;-12
29.05.18 08:30;29.05.18 08:36;Frankfurt;LUFTHANSA;LH1212;ARRIVED;;6
29.05.18 08:40;29.05.18 08:48;Dusseldorf;EUROWINGS;EW9742;ARRIVED;;8
29.05.18 08:45;;Vienna;AUSTRIAN;OS571;CANCELLED;;
29.05.18 08:50;29.05.18 08:43;Barcelona;VUELING;VY6207;ARRIVED;;-7
29.05.18 08:55;29.05.18 08:54;Munich;LUFTHANSA;LH2382;ARRIVED;;-1
29.05.18 09:05;29.05.18 09:01;Paris ORY;EASYJET;EZS1398;ARRIVED;;-4
29.05.18 09:15;29.05.18 09:21;New York;SWISS;LX023;ARRIVED;;6
29.05.18 09:20;29.05.18 09:18;London LHR;BRITISH AIRWAYS;BA724;ARRIVED;;-2
29.05.18 09:25;29.05.18 09:25;Brussels;EASYJET;EZS1534;ARRIVED;;0
29.05.18 09:35;29.05.18 09:43;London LHR;SWISS;LX359;ARRIVED;;8
29.05.18 09:40;29.05.18 09:46;Paris CDG;AIR FRANCE;AF1642;ARRIVED;;6
29.05.18 09:40;29.05.18 09:51;Porto;EASYJET;EZY1452;ARRIVED;;11
29.05.18 09:45;29.05.18 09:43;Warsaw;LOT POLISH AIRLINES;LO417;ARRIVED;;-2
29.05.18 09:50;29.05.18 09:37;London LCY;BRITISH AIRWAYS;BA2281;ARRIVED;;-13
29.05.18 10:05;29.05.18 09:52;Olbia;EASYJET;EZS1502;ARRIVED;;-13
29.05.18 10:05;29.05.18 10:02;Frankfurt;LUFTHANSA;LH1214;ARRIVED;;-3
29.05.18 10:10;29.05.18 10:07;Cagliari;EASYJET;EZS1508;ARRIVED;;-3
29.05.18 10:10;29.05.18 10:19;Helsinki;FINNAIR;AY1531;ARRIVED;;9
29.05.18 10:20;29.05.18 10:19;Zurich;SWISS;LX2804;ARRIVED;;-1
29.05.18 10:20;29.05.18 10:55;London LTN;EASYJET;EZY2051;ARRIVED;;35
29.05.18 10:25;29.05.18 10:35;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK613;ARRIVED;;10
29.05.18 10:25;29.05.18 10:45;Vienna;EASYJET;EZS1486;ARRIVED;;20
29.05.18 10:30;29.05.18 10:28;Athens;AEGEAN AIRLINES;A3854;ARRIVED;;-2
29.05.18 10:35;29.05.18 10:32;Istanbul IST;TURKISH AIRLINES;TK1917;ARRIVED;;-3
29.05.18 10:35;29.05.18 10:48;Brussels;BRUSSELS AIRLINES;SN2713;ARRIVED;;13
29.05.18 10:45;29.05.18 11:01;London LGW;EASYJET;EZS8464;ARRIVED;;16
29.05.18 10:55;29.05.18 10:44;Rome FCO;ALITALIA;AZ576;ARRIVED;;-11
29.05.18 10:55;29.05.18 10:58;Lisbon;EASYJET;EZY1442;ARRIVED;;3
29.05.18 11:00;29.05.18 10:49;Berlin SXF;EASYJET;EZS1592;ARRIVED;;-11
29.05.18 11:10;29.05.18 11:08;Paris CDG;AIR FRANCE;AF1842;ARRIVED;;-2
29.05.18 11:10;29.05.18 11:21;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1927;ARRIVED;;11
29.05.18 11:10;29.05.18 11:23;Alicante;EASYJET;EZS1426;ARRIVED;;13
29.05.18 11:15;29.05.18 11:18;London LCY;SWISS;LX443;ARRIVED;;3
29.05.18 11:25;29.05.18 11:16;Madrid;SWISS;LX2043;ARRIVED;;-9
29.05.18 11:30;29.05.18 11:26;Madrid;IBERIA;IB3480;ARRIVED;;-4
29.05.18 11:30;29.05.18 11:43;London LHR;SWISS;LX353;ARRIVED;;13
29.05.18 11:35;29.05.18 11:31;Pristina;EASYJET;EZS1484;ARRIVED;;-4
29.05.18 11:35;29.05.18 11:33;Malta;EASYJET;EZS1496;ARRIVED;;-2
29.05.18 11:35;29.05.18 12:07;Paris ORY;EASYJET;EZY1396;ARRIVED;;32
29.05.18 11:40;29.05.18 11:31;Moscow SVO;AEROFLOT;SU2380;ARRIVED;;-9
29.05.18 11:50;29.05.18 12:22;Lisbon;TAP PORTUGAL;TP952;ARRIVED;;32
29.05.18 12:10;29.05.18 12:18;London LHR;BRITISH AIRWAYS;BA728;ARRIVED;;8
29.05.18 12:15;29.05.18 12:15;Paris CDG;AIR FRANCE;AF1742;ARRIVED;;0
29.05.18 12:30;29.05.18 12:35;Munich;LUFTHANSA;LH2384;ARRIVED;;5
29.05.18 12:45;29.05.18 12:31;Mykonos;EASYJET;EZS1578;ARRIVED;;-14
29.05.18 12:45;29.05.18 12:47;Kiev;UKRAINE INTERNATIONAL;PS485;ARRIVED;;2
29.05.18 13:00;29.05.18 12:50;Marrakech;EASYJET;EZS1312;ARRIVED;;-10
29.05.18 13:00;29.05.18 13:26;Reykjavik;ICELANDAIR;FI564;ARRIVED;;26
29.05.18 13:10;29.05.18 13:47;Zurich;SWISS;LX2824;ARRIVED;;37
29.05.18 13:15;29.05.18 13:04;Nantes;EASYJET;EZS1364;ARRIVED;;-11
29.05.18 13:15;29.05.18 13:14;Dubai;EMIRATES;EK089;ARRIVED;;-1
29.05.18 13:20;29.05.18 13:15;Frankfurt;LUFTHANSA;LH1216;ARRIVED;;-5
29.05.18 13:30;29.05.18 13:12;Doha;QATAR AIRWAYS;QR099;ARRIVED;;-18
29.05.18 13:35;29.05.18 13:35;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1929;ARRIVED;;0
29.05.18 13:40;29.05.18 13:43;Manchester;EASYJET;EZY1949;ARRIVED;;3
29.05.18 13:50;29.05.18 13:52;Paris CDG;AIR FRANCE;AF1442;ARRIVED;;2
29.05.18 14:00;29.05.18 14:17;Cairo;EGYPTAIR;MS771;ARRIVED;;17
29.05.18 14:00;29.05.18 14:42;Zurich;SWISS;LX2806;ARRIVED;;42
29.05.18 14:00;29.05.18 15:32;Edinburgh;EASYJET;EZY6905;ARRIVED;;92
29.05.18 14:05;29.05.18 13:39;Istanbul SAW;PEGASUS;PC953;ARRIVED;;-26
29.05.18 14:15;29.05.18 14:20;Frankfurt;LUFTHANSA;LH1218;ARRIVED;;5
29.05.18 14:15;29.05.18 15:13;Lille;EASYJET;EZS1472;ARRIVED;;58
29.05.18 14:20;29.05.18 14:21;London LHR;BRITISH AIRWAYS;BA730;ARRIVED;;1
29.05.18 14:25;29.05.18 14:27;Madrid;IBERIA;IB3490;ARRIVED;;2
29.05.18 14:30;29.05.18 14:23;Toulouse;EASYJET;EZS1476;ARRIVED;;-7
29.05.18 14:35;29.05.18 14:40;Bilbao;EASYJET;EZS1440;ARRIVED;;5
29.05.18 14:40;29.05.18 14:10;Riyadh;SAUDIA;SV239;ARRIVED;;-30
29.05.18 15:00;29.05.18 15:08;Heraklion;SWISS;LX2351;ARRIVED;;8
29.05.18 15:15;29.05.18 15:10;Faro;EASYJET;EZS1462;ARRIVED;;-5
29.05.18 15:15;29.05.18 15:19;Brindisi;EASYJET;EZS1546;ARRIVED;;4
29.05.18 15:20;29.05.18 15:06;Minsk;BELAVIA;B2871;ARRIVED;;-14
29.05.18 15:30;29.05.18 15:24;Porto;EASYJET;EZY1456;ARRIVED;;-6
29.05.18 15:55;29.05.18 15:55;Dublin;AER LINGUS;EI684;ARRIVED;;0
29.05.18 15:55;29.05.18 18:04;Dusseldorf;EUROWINGS;EW9746;ARRIVED;;129
29.05.18 16:05;29.05.18 15:57;Munich;LUFTHANSA;LH2386;ARRIVED;;-8
29.05.18 16:10;29.05.18 16:30;Liverpool;EASYJET;EZY7283;ARRIVED;;20
29.05.18 16:15;29.05.18 16:21;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;6
29.05.18 16:15;29.05.18 18:00;London LGW;EASYJET;EZY8474;ARRIVED;;105
29.05.18 16:25;29.05.18 16:51;Barcelona;EASYJET;EZY1406;ARRIVED;;26
29.05.18 16:30;29.05.18 16:04;Tenerife;EASYJET;EZS1542;ARRIVED;;-26
29.05.18 16:30;29.05.18 16:27;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;-3
29.05.18 16:30;29.05.18 17:03;Brussels;BRUSSELS AIRLINES;SN2719;ARRIVED;;33
29.05.18 16:40;29.05.18 16:36;Amsterdam;EASYJET;EZY1360;ARRIVED;;-4
29.05.18 16:50;29.05.18 16:40;Vienna;AUSTRIAN;OS581;ARRIVED;;-10
29.05.18 16:50;29.05.18 16:41;Luxembourg;LUXAIR;LG8363;ARRIVED;;-9
29.05.18 17:00;29.05.18 18:42;London LHR;SWISS;LX355;ARRIVED;;102
29.05.18 17:05;29.05.18 16:48;Sevilla;EASYJET;EZS1530;ARRIVED;;-17
29.05.18 17:05;29.05.18 16:53;Toulouse;EASYJET;EZY1474;ARRIVED;;-12
29.05.18 17:05;29.05.18 17:19;Palma Mallorca;EASYJET;EZY1516;ARRIVED;;14
29.05.18 17:10;29.05.18 17:06;Rome FCO;ALITALIA;AZ578;ARRIVED;;-4
29.05.18 17:10;29.05.18 17:14;Zurich;SWISS;LX2808;ARRIVED;;4
29.05.18 17:15;29.05.18 17:28;Frankfurt;LUFTHANSA;LH1222;ARRIVED;;13
29.05.18 17:15;29.05.18 18:03;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;48
29.05.18 17:20;29.05.18 17:12;Tunis;TUNISAIR;TU700;ARRIVED;;-8
29.05.18 17:20;29.05.18 17:16;Catania;EASYJET;EZS1562;ARRIVED;;-4
29.05.18 17:30;29.05.18 17:09;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;-21
29.05.18 17:30;29.05.18 17:37;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;7
29.05.18 17:30;29.05.18 17:54;Porto;SWISS;LX2079;ARRIVED;;24
29.05.18 17:40;29.05.18 17:31;Split;EASYJET;EZS1318;ARRIVED;;-9
29.05.18 17:45;29.05.18 17:27;Munich;EASYJET;EZS1314;ARRIVED;;-18
29.05.18 17:45;29.05.18 18:14;Barcelona;VUELING;VY6201;ARRIVED;;29
29.05.18 17:50;29.05.18 17:57;Madrid;IBERIA;IB3486;ARRIVED;;7
29.05.18 18:00;29.05.18 17:39;Tel Aviv;EASYJET;EZS1526;ARRIVED;;-21
29.05.18 18:00;29.05.18 18:16;Hamburg;EASYJET;EZS1458;ARRIVED;;16
29.05.18 18:00;29.05.18 18:21;Frankfurt;LUFTHANSA;LH1224;ARRIVED;;21
29.05.18 18:00;29.05.18 19:36;London LHR;BRITISH AIRWAYS;BA734;ARRIVED;;96
29.05.18 18:10;29.05.18 18:26;Brussels;BRUSSELS AIRLINES;SN2721;ARRIVED;;16
29.05.18 18:15;29.05.18 18:18;Santiago C;EASYJET;EZS1338;ARRIVED;;3
29.05.18 18:15;29.05.18 18:24;Malaga;EASYJET;EZS1434;ARRIVED;;9
29.05.18 18:15;29.05.18 18:33;Moscow DME;SWISS;LX1337;ARRIVED;;18
29.05.18 18:20;29.05.18 18:44;Riga;AIR BALTIC;BT647;ARRIVED;;24
29.05.18 18:25;29.05.18 18:31;Athens;SWISS;LX1823;ARRIVED;;6
29.05.18 18:25;29.05.18 18:37;Tunis;TUNISAIR;TU8290;ARRIVED;;12
29.05.18 18:35;29.05.18 18:45;Zurich;SWISS;LX2810;ARRIVED;;10
29.05.18 18:35;29.05.18 18:47;Barcelona;EASYJET;EZS1408;ARRIVED;;12
29.05.18 18:40;29.05.18 19:18;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;38
29.05.18 18:45;29.05.18 19:16;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;31
29.05.18 18:50;29.05.18 19:24;Amsterdam;EASYJET;EZS1356;ARRIVED;;34
29.05.18 18:55;29.05.18 18:55;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;0
29.05.18 19:05;29.05.18 19:07;Paris ORY;EASYJET;EZS1394;ARRIVED;;2
29.05.18 19:20;29.05.18 19:28;Porto;TAP PORTUGAL;TP942;ARRIVED;;8
29.05.18 19:20;29.05.18 19:30;Vienna;AUSTRIAN;OS575;ARRIVED;;10
29.05.18 19:20;29.05.18 21:05;Ljubljana;ADRIA AIRWAYS;JP378;ARRIVED;;105
29.05.18 19:35;;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;CANCELLED;;
29.05.18 19:35;29.05.18 19:21;Munich;LUFTHANSA;LH2388;ARRIVED;;-14
29.05.18 19:35;29.05.18 21:57;London LGW;EASYJET;EZS8478;ARRIVED;;142
29.05.18 19:40;;Dusseldorf;EUROWINGS;EW9748;CANCELLED;;
29.05.18 19:40;29.05.18 20:29;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;49
29.05.18 19:50;29.05.18 20:26;Oslo;NORWEGIAN;DY1602;ARRIVED;;36
29.05.18 19:55;29.05.18 21:09;London LHR;SWISS;LX349;ARRIVED;;74
29.05.18 20:15;29.05.18 20:33;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;18
29.05.18 20:20;29.05.18 20:17;Berlin SXF;EASYJET;EZY1596;ARRIVED;;-3
29.05.18 20:20;29.05.18 20:18;Bordeaux;EASYJET;EZY1372;ARRIVED;;-2
29.05.18 20:25;;London LHR;BRITISH AIRWAYS;BA736;CANCELLED;;
29.05.18 20:35;29.05.18 20:59;Brussels;BRUSSELS AIRLINES;SN2723;ARRIVED;;24
29.05.18 20:40;29.05.18 20:21;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-19
29.05.18 20:40;29.05.18 22:15;Porto;EASYJET;EZY1460;ARRIVED;;95
29.05.18 20:45;29.05.18 20:41;Bristol;EASYJET;EZY6157;ARRIVED;;-4
29.05.18 20:45;29.05.18 21:03;Venice;EASYJET;EZY3325;ARRIVED;;18
29.05.18 20:50;29.05.18 20:44;Luxembourg;LUXAIR;LG8367;ARRIVED;;-6
29.05.18 20:55;;London LTN;EASYJET;EZY2061;CANCELLED;;
29.05.18 21:00;29.05.18 21:08;Lisbon;EASYJET;EZY1448;ARRIVED;;8
29.05.18 21:05;29.05.18 21:34;Manchester;EASYJET;EZY1953;ARRIVED;;29
29.05.18 21:05;29.05.18 22:27;London LGW;EASYJET;EZY8480;ARRIVED;;82
29.05.18 21:35;29.05.18 21:37;Zurich;SWISS;LX2816;ARRIVED;;2
29.05.18 21:45;29.05.18 21:30;London LCY;SWISS;LX447;ARRIVED;;-15
29.05.18 21:50;29.05.18 21:52;Vienna;AUSTRIAN;OS577;ARRIVED;;2
29.05.18 21:55;29.05.18 22:03;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;8
29.05.18 21:55;29.05.18 22:31;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;36
29.05.18 22:00;29.05.18 23:53;London LHR;SWISS;LX357;ARRIVED;;113
29.05.18 22:05;29.05.18 22:12;Madrid;IBERIA;IB3482;ARRIVED;;7
29.05.18 22:05;29.05.18 23:09;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;64
29.05.18 22:10;29.05.18 23:29;Paris ORY;EASYJET;EZS1392;ARRIVED;;79
29.05.18 22:15;;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;CANCELLED;;
29.05.18 22:25;29.05.18 23:40;London LHR;BRITISH AIRWAYS;BA738;ARRIVED;;75
29.05.18 22:30;29.05.18 22:21;Porto;EASYJET;EZS1464;ARRIVED;;-9
29.05.18 22:30;29.05.18 22:22;Rome FCO;EASYJET;EZS1346;ARRIVED;;-8
29.05.18 22:30;29.05.18 22:34;Barcelona;EASYJET;EZS1410;ARRIVED;;4
29.05.18 22:30;29.05.18 22:45;Dubrovnik;EASYJET;EZS1324;ARRIVED;;15
29.05.18 22:35;29.05.18 22:42;Madrid;EASYJET;EZS1418;ARRIVED;;7
29.05.18 22:40;29.05.18 22:49;Brussels;EASYJET;EZS1538;ARRIVED;;9
29.05.18 22:45;29.05.18 22:26;Krakow;EASYJET;EZS1420;ARRIVED;;-19
29.05.18 22:45;29.05.18 22:37;Nice;EASYJET;EZS1388;ARRIVED;;-8
29.05.18 22:45;29.05.18 22:52;Budapest;EASYJET;EZS1334;ARRIVED;;7
29.05.18 22:50;;London LGW;EASYJET;EZS8482;CANCELLED;;
29.05.18 22:55;29.05.18 22:47;Nantes;EASYJET;EZS1366;ARRIVED;;-8
29.05.18 22:55;29.05.18 22:52;Heraklion;EASYJET;EZS1560;ARRIVED;;-3
29.05.18 22:55;29.05.18 22:59;Ibiza;EASYJET;EZS1520;ARRIVED;;4
29.05.18 22:55;29.05.18 23:00;Madrid;SWISS;LX2049;ARRIVED;;5
29.05.18 23:00;29.05.18 22:56;Munich;LUFTHANSA;LH2390;ARRIVED;;-4
29.05.18 23:00;29.05.18 23:23;Rome FCO;ALITALIA;AZ568;ARRIVED;;23
29.05.18 23:25;29.05.18 23:41;Zurich;SWISS;LX2818;ARRIVED;;16
30.05.18 07:15;30.05.18 06:54;Doha;QATAR AIRWAYS;QR101;ARRIVED;;-21
30.05.18 07:35;30.05.18 07:26;Brussels;BRUSSELS AIRLINES;SN2711;ARRIVED;;-9
30.05.18 07:40;30.05.18 08:15;Washington;UNITED AIRLINES;UA974;ARRIVED;;35
30.05.18 07:45;30.05.18 07:32;Abu Dhabi;ETIHAD AIRWAYS;EY051;ARRIVED;;-13
30.05.18 07:45;30.05.18 07:36;Luxembourg;LUXAIR;LG8361;ARRIVED;;-9
30.05.18 07:45;30.05.18 08:37;Newark;UNITED AIRLINES;UA956;ARRIVED;;52
30.05.18 07:50;30.05.18 07:39;Palma Mallorca;EASYJET;EZY1514;ARRIVED;;-11
30.05.18 08:00;30.05.18 07:42;Nice;EASYJET;EZY1378;ARRIVED;;-18
30.05.18 08:15;30.05.18 08:18;Barcelona;EASYJET;EZY1404;ARRIVED;;3
30.05.18 08:20;30.05.18 08:19;Paris CDG;AIR FRANCE;AF1542;ARRIVED;;-1
30.05.18 08:20;30.05.18 08:30;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1925;ARRIVED;;10
30.05.18 08:25;30.05.18 08:24;Zurich;SWISS;LX2802;ARRIVED;;-1
30.05.18 08:25;30.05.18 08:27;Naples;EASYJET;EZY1554;ARRIVED;;2
30.05.18 08:30;30.05.18 08:35;Frankfurt;LUFTHANSA;LH1212;ARRIVED;;5
30.05.18 08:40;30.05.18 08:52;Zurich;SWISS;LX2020;ARRIVED;;12
30.05.18 08:40;30.05.18 09:03;Dusseldorf;EUROWINGS;EW9742;ARRIVED;;23
30.05.18 08:45;30.05.18 08:48;Vienna;AUSTRIAN;OS571;ARRIVED;;3
